company_id,employee_count,follower_count
72092703,49352,1870935
14542251,144,17886
13646464,50,1601
64746,1200,8223
961661,1663,28934
20629,6178,178034
44960,1315,31164
28389122,7,3638
80006625,7,1123
16154370,29,6061
75193,1221,17084
2260687,926,23144
2722,13621,285832
4647,17565,76567
20344983,163,6938
79821462,14,5942
2842489,1375,38868
1199482,303,123206
91716675,14,189
94670842,0,2
76948210,24,7083
8308965,4,95
572631,30,460
370509,103,5468
84824199,3728,20640
78708714,42,36151
728536,12,26472
63828,927,10186
762365,8503,39579
16944,3744,139649
40392,609,12149
26231,1174,35030
166671,16084,379051
27196254,122,9718
64671674,7,171
12555,616,32462
88236,68,101623
37237151,16,441
19089475,74,3590
1587140,5,257
51279,452,11628
305895,4169,59046
113885,797,30261
37516,1260,19835
82456548,33,308
40888889,28370,29074
81951318,179,2025
13705949,159,13444
4196994,36,90
1343839,16,634
2446172,595,43225
7956302,69,3995
2743,82733,2793838
1637012,208,1034
3520952,41,7802
7602863,1108,81572
122659,1023,91664
566521,828,9850
98470447,1,42
98211233,2,1177
78630757,6,177
19195997,6,1314
15737192,3,5
18065999,214,5650
87226329,1,46
1287418,81,2299
13202040,192,31748
69819011,7,6728
1750455,4,5421
8276,5099,238681
4005968,133,1389
1015491,39,2654
94267572,1,51
92525,287,2637
11002014,194,4721
136191,25,2351
93514,19,29000
5294,11134,103298
16127,323,115335
3732076,591,7507
4818381,24,4970
1611662,17,13886
2547931,98,3362
2578208,1169,30124
2012594,373,5847
2642477,123,21209
68660545,92,3011
1003396,945,72842
2472062,66,1818
87991797,0,1911
98525576,1,72
479378,835,9653
64709762,24,8784
115024,161,11784
1283,312621,7840319
81548274,10,739
51586112,4,2898
108183,1173,23924
18380759,32,75778
89883684,4,651
321712,20,3375
86397043,44,33519
89220418,21,4453
71211384,12,4725
2012779,130,103641
3326615,228,50826
89869268,5,158
2667419,105,310
383000,1171,29866
203731,47,93144
2937226,62,108913
2718681,73,2376
16237834,22,1899
43533,37,2192
26244696,114,43505
81415569,280,11249
79925463,0,2464
20330166,260,14464
27758,390,47300
18409,487,27318
27108872,20,3592
52591,583,5643
1318,290245,7785039
29334397,15,439
102963,3481,28373
959749,341,9413
7099708,4,1097
24440,6659,907161
9779,1051,27342
163787,18012,89465
7587252,296,8533
163079,9994,106380
20369,8398,622018
75069004,39,204
72434046,84,4835
89791822,5,79
132468,2908,48136
45603,252,32578
31456827,31,2080
1186421,3,4257
103186,1918,16572
6472500,51,4020
1274529,349,7709
11674,12762,278901
300543,233,3178
114531,189,7435
77115539,19,255
71575605,2749,28630
28052,6753,130420
3996786,278,5612
7587304,421,50934
21444,2775,54170
9826,32741,1097675
91161992,540,1443
164808,1651,81013
5652,3084,364382
490432,2116,409917
35557246,47,8286
40661083,21,4247
744463,111,1577
2518106,1644,47764
28052,6759,130420
162755,3159,44768
34755301,804,11293
17246,165,77246
7268,1645,46176
1456190,37,5659
79804728,4,112
15546,13378,65554
3954657,1184,90354
18409,486,27318
49455,714,18089
1768093,1930,6740
4099,26373,450495
81958632,936,34594
1183247,566,5902
38913,820,10929
3586991,105,2801
16182319,258,2863
10794364,28506,427271
2251,23702,543802
53596,1394,52813
1307,71885,855196
23236,962,8247
10820,2878,115795
1540702,1629,12992
27196805,1179,3272
29352,24255,764433
15473,7632,21525
1280557,1354,11779
349297,1468,121759
65474231,359,10990
2057437,2083,123526
3649864,1099,38484
35506944,500,19323
25170579,1700,10564
495856,1284,21489
200715,3741,40562
166632,13534,428884
57978,2888,32761
15472,2787,8510
3775779,989,107735
6034,13945,145904
122279,598,3543
5186,5304,33528
15218920,717,4000
398606,2780,26223
3672,19012,199727
6765,2909,32884
35717035,163,7683
10619522,478,98385
120859,4195,66081
5301913,611,7732
14547,6986,267435
23236,963,8247
1480,36664,4298457
23182,4264,23606
894572,226,3006
40658652,3035,42214
995588,1093,10432
2252,24409,424199
28424,316,11819
13073,13077,68638
15218920,716,4000
11130470,2066,1742202
10769,22772,116175
6062532,333,916
25082,647,6914
35545790,161,5608
42881474,816,56601
75348,2699,15496
15451728,501,3359
29849,4810,36427
63838,163,197618
96159230,12,75
8014996,1,11
68921127,170,13150
157330,7669,110122
27116821,341,5821
495856,1285,21489
5233302,500,60133
8773,569,22808
34867,1248,9857
64550438,89,25113
6250,23520,150061
64862701,306,5768
3159554,365,17904
10877849,95337,150133
202944,89,80181
27249903,1286,56132
899708,4059,41007
76788,953,52803
343453,701,8734
162987,18897,288519
37902046,348,2009
1603,65607,2557290
45970,1272,28688
13353,16279,65970
116306,303,39638
71983290,15,335
278880,12341,533430
2774891,766,60581
15241130,497,5075
27752,954,12296
10110776,331,9331
2524729,315,8022
932563,773,23304
2647843,1446,102482
90694834,2,594
11804,7599,52261
9585,20673,567671
19851,3340,51537
162213,2826,100416
37902046,346,2009
4972,61120,1099387
27253457,32,1237
12606850,9020,60541
35428876,4890,30536
40931973,2159,30492
2241197,1415,61320
2148,35731,484391
5927,13266,286526
99055,1674,34151
11648,5810,42033
232761,506,5482
37396978,366,9931
3766239,327,26893
90694489,0,635
30107424,4,30
166328,108378,1075519
7410,7979,253201
9401140,2632,19809
10032,6700,72235
63590,526,12299
10149011,965,86829
162293,23322,111623
37486647,0,578
250774,3110,37310
5790,23212,2424221
212139,4739,48507
111267,506,9884
2958789,746,4212
72092703,49336,1871026
15954445,536,2129
9676,3042,152813
8280,7144,275592
15564,61796,11874430
6575553,40171,999949
18040365,716,15842
2584492,476,2749
2837417,359,63480
814025,3532,371526
2673675,1383,8146
15356840,65,485
11842128,334,25730
12958,10120,18204
71957,989,60957
65006104,10,3944
6575553,40183,999951
54544813,190,5719
82808548,37,111
397181,1790,70801
19850,1371,28063
75730,1014,7497
241762,308,36395
57749,110,2712
23730120,3,17
19058930,106,588
27180004,9,268
11088832,26,355
67531411,117,4250
76308,465,3420
4026801,21,52
64549636,65,428
710023,125,4163
28646687,152,281
27722,2335,13321
28615633,16,272
2951796,308,3811
90520057,1,13
1146463,114,696
25068812,119,1486
23681229,48,824
1457906,78,358
84230,91,517
88277482,156,148
65012427,57,4612
67493262,68,741
7003330,137,388
40711210,217,2937
27299,879,19592
1258653,30217,329138
2988,34656,1946244
1642,85087,3735942
80037952,43,79
115441,578,5382
11068234,18,328
1168535,5079,25018
4985469,50,264
82096914,3,168
76206714,4,1010
80488468,4,42
250671,754,15024
58896,266,7388
164552,268,11205
2564994,3692,36251
76381,271,3565
76863872,4,22
2254883,20,151
982284,187,1119
15157241,456,15360
91479188,18,55
6793658,6,17262
40894,2043,246885
471011,40,1142
1151626,226,3362
3247282,860,5958
79500833,5,76
1028,202019,9289332
10507585,189,1708
2962,26984,798962
3671,16056,204790
68785548,2,197
59042493,189,313
15437343,49,1940
90741203,8,22
110533,288,7176
20122211,119,652
5089,13714,278960
13027446,9,329
141215,1252,15520
96156177,2,10
6591301,20,218
164159,34920,228723
2163962,800,9766
34208,2506,31272
13780,2178,36245
10399839,1319,74243
150203,2112,47618
19128925,107,439
3569228,2318,94805
84095,1350,172220
18954903,6,58
220336,75279,1235713
2668792,229,12045
3807788,2320,14558
3753860,1877,15923
450985,44,1715
425984,1143,6288
11963,7062,160465
27200744,1231,5008
4798,15666,91231
72825,663,32300
73002693,53146,289544
4896,7452,74746
7083767,60,392
2853989,42,1964
2017,43909,1337795
35520100,1821,13877
3277638,57,851
89877420,7614,17131
93838491,2,8
15098367,354,15623
803934,456,11924
11459089,66,1970
3198016,26,931
425984,1142,6288
65457024,996,14594
53118,51,39649
2396310,8074,458488
5313382,24,81
263580,216,5826
4256,11380,251684
65457024,992,14594
4757283,67,60
18741074,2,5
82786309,4,87
90551435,139,79683
90518804,7,172
2309404,588,5680
2558753,667,9624
1628169,10,608
66357,496,9994
90919,176,3655
2134473,479,13802
2438445,130,695
74431428,30,1605
98530571,0,1
1923902,2,40
79982200,2,4
33648,1045,8257
37486,13709,265544
37486,13712,265544
41680,166,28984
4991265,493,22110
33208551,250,447
501073,806,1845
34658,1048,2758
19785,2102,44543
98556556,0,2
1551641,73,96562
33192604,35,347
81490090,57,88203
7595534,85,1950
14414539,9,216
80085730,13,1038
2166352,64,49437
10003261,98,3985
10695881,16,9398
67995,183,1570
5085662,17,144
1051998,105,21414
87735,445,9838
10439499,282,118525
5098,98756,3848409
57367,1461,19218
16198010,89966,1965759
6953029,47,291
82106087,10,9945
594846,1542,103373
13990,7749,319834
3570660,347,28450
70874158,231,86247
3538,3604,79082
288703,25,196
52132153,1,16
11864955,17,26220
1063,99680,6190614
15160131,90,12356
35466395,9,637
1102596,222,11908
42811256,48,445
8731,3557,23498
2654590,659,54305
84056,275,32060
14524845,93,23857
69389335,13,836
5033370,15,166
12835,1150,12268
490595,98,3227
93942,128,88394
15701084,19,6777
44315,64,16979
3960998,97,1592
157329,8470,132148
11744913,22,502
946485,33,3074
11231067,7,3948
15413,4583,79990
115341,260,4709
251337,11,22759
68906494,15,4197
349016,247,5544
74746043,37,4484
76124212,14,390
2580086,114,31369
11655,371,148431
11156585,164,4784
1459822,33,27160
15259054,45,30661
76959,858,10397
132319,64,68362
62556574,6,344
994224,1925,15479
14699670,927,122338
27226173,0,1579
98615,29,6375
982438,55,690
202140,162,2021
416541,1156,67662
25742,360,85769
27334,2566,74775
3552395,3488,65777
55305,87,2288
18092211,235,6336
11891,94,25641
282563,3,133
48915,67,43237
255522,377,3995
64288000,31,14338
7990298,120,7586
82802734,1,39
2341099,3,93
268278,48,41969
3083333,1388,17239
5085,7732,324640
469945,81,2614
3745,62212,1030368
166977,1845,58448
36990695,12,2779
304493,43,2881
4862,4341,97298
72321084,17,1164
12957244,31,61659
67559901,26,3383
1277980,37,32583
151656,471,7112
441947,815,306534
18629838,255,28030
2669261,6,796
1790997,53,103200
2645381,195,15579
2105,12707,658290
11357247,62,1527
6561434,18,220
251028,4390,63370
2575734,241,19605
40749991,1005,36526
5258121,175,35340
296193,239,5743
82321674,136,333
10357467,2558,49683
10331781,96,1039
1909776,122,35220
2070896,202,8116
2254994,124,232787
79950,39,72673
5505,2671,40159
1768090,1035,22163
535838,13,12601
54329571,23,3154
10462531,108,52888
3215718,41,463
98306010,0,97
74352394,360,41346
37426,899,26760
9190691,6,5157
91599916,3,1551
2169501,3,1096
899016,31,7062
37896348,237,5091
374632,2742,44116
9100,3095,157570
43876,28,13020
2111459,1165,98341
118843,169,7998
53042,1263,38536
1552084,968,7476
301215,1153,8326
90891951,5,219
6600658,60,22391
72332830,94,32806
2024489,16,11177
3133230,12,3916
79407097,82,8567
89706189,2,11003
166405,36,6971
594849,141,4830
90199,136,14345
71939,145,80025
19236,1575,17762
2021565,5,643
268123,141,624
67079,428,14197
106620,132,1304
39039,434,3117
24429566,53,5362
3895037,102,9712
5098,98901,3848447
6919,981,140961
10862414,4505,71845
89607600,6,182
3617392,3,2821
61324,2777,88658
2213829,284,20549
229265,479,14680
1867321,2937,374078
1902376,28,468
2272001,307,7290
19061922,10,1276
11555494,25,210
21337,11219,143101
73933000,22,824
481873,128,13476
695566,51,5369
63587,2232,20654
77580969,24,6268
1076175,233,1488
16388,3036,436504
10855258,90,1403
10180967,84,57430
76765,273,11778
2669,37561,1271043
13042204,13,9415
31110499,35,6163
74984675,10,147
83957,701,95905
684457,128,89445
77060550,74,6310
1923480,8,1982
485892,69,26163
74129,49,805
1324822,606,21823
22456,2757,373792
10789157,88,106279
9609634,7,32
8103,2124,85215
84551,160,98667
11509964,1328,19625
31882,1723,12746
643295,205,25343
27290,4413,75210
1350660,123,1103
2245498,56,6104
74731883,2,708
62417594,17,112
78100936,2,1107
2517134,93,55879
1680,320238,6874018
33945,281,30347
9319707,96,1692
90552133,98,793
285852,425,75958
14422722,23,18698
221519,671,9200
323887,427,7304
80931140,28,4756
164129,888,96586
2935380,83,59743
4167,66609,288154
2669550,750,58982
77577151,7,120
685741,320,56859
1811031,7,1557
1681,32147,2610806
490432,2114,409931
104883,293,10150
2871754,115,3939
224075,162,125700
3742270,45,7788
52680,354,4383
1252897,468,10390
96230306,1,22
10874,512,14768
82565832,2,68
35656541,25,318
853756,147,2741
60376830,55,338
1100968,75,9750
2631743,85,78000
2701198,13,7253
21921,2230,28047
98531368,2,1170
2724823,17,1474
86088336,12,10429
725358,800,42940
27432,1402,32998
121799,29,2686
10112277,0,603
1452948,442,77993
4872007,150,225282
741509,31,1571
2880768,384,22577
93613678,3,200
1394857,167,99590
2777233,53,4339
88289095,2353,201838
522411,201,4154
40876740,15,24
8642055,173,11647
30612594,32,6282
91172194,7,554
1646245,1502,22202
10123767,8,161
5756,8744,59980
3037935,83,1160
3335447,7,5329
30093,924,8505
359985,96,1324
14594141,71,52223
2489101,3,3694
1070686,228,116204
3670337,32,4058
357287,387,5757
86441670,11,3188
25963,1249,20435
68968231,193,2666
25986,471,18848
2829085,35,4166
28526,713,270705
277732,5,332
10472291,54,253
86210536,36,3044
28978143,2606,23566
123094,42,15647
127643,181,1509
16233976,3223,62490
9343190,46,770
7684,20402,240908
44775,302,10001
64764351,18,434
1273631,6206,190384
3573533,1169,6463
11792009,16,2983
25683,1251,21756
43267952,16,3771
4809166,12,518
1730515,113,1711
40792063,41,7149
6592912,85,227058
9314363,55,1294
7941826,39,3994
35526004,223,1236
44407,1291,38662
1352764,3321,21531
15460,1255,21447
89902925,10,650
14508644,200,59755
3042905,654,5804
11334662,21,1258
4808751,671,27012
91704823,6,915
2693316,2,2581
42084,358,21485
6450492,211,8708
580693,40,4945
108586,159,1084
10299747,2,693
77159198,9,807
1350297,148,1826
149307,298,8604
226965,600,378681
713845,2805,19073
15538131,13,475
162612,1818,36802
23172,736,8520
2388609,50,13753
245148,1517,34718
6389771,74,388
8188,6035,113248
19933308,7,24
3621765,45,1266
92841605,14,5833
5234,7779,250623
2695488,66,14640
6863,8353,101573
5094510,405,10789
3719466,24,1973
18043,1950,583259
70397516,145,47731
1400125,37,11535
19154367,458,13219
77063623,48,3201
89286946,7,344
15911286,8,77
93116251,3,923
3234670,28,30024
2125412,15,153
5310955,61,74224
68299430,18,223
77029268,5,2188
154649,69,3346
21792,1173,17902
709813,205,14004
166612,9714,147574
594302,157,10114
89223461,27,1059
1087408,112,352459
11230973,76,7494
5300,16903,1360182
10256,8660,27184
15808025,25,365
269797,937,49282
368900,100,26600
4422,12898,277889
15110,191,57015
2538921,184,6284
7355,717,472405
11293991,31,17850
1552084,969,7476
75584764,32,2591
11554520,1,2434
2365947,21,3707
12651721,1201,29504
14628022,359,21431
3715022,22,4472
733272,139,40211
8337578,48,1701
1869,293,18815
4326,18574,191773
89720211,10,9016
11556290,9,113
3599257,3762,13964
34177,68,3912
547009,825,19296
411814,130,502
2552597,32,60329
11357247,61,1527
31972,470,5879
22288912,24,5366
299305,27,2074
15217408,50,1243
6369,12471,1295731
72139474,5,784
860999,8853,114567
969396,449,51554
3577263,32,2037
83348402,79,23792
18591530,31,896
91033418,1,4642
893976,77,4079
36092044,2948,90767
925902,188,4239
333785,22,10580
81631696,147,8059
1199482,302,123207
1898749,397,23253
2632918,1327,22565
65294553,61,45533
594012,376,7149
899433,7425,47059
35521303,4,1938
3700354,104,30842
2300,73818,605122
696573,5,67
166996,4478,368532
8945,8247,82394
13179119,706,12979
10407220,33,2213
42461190,15,75
770532,51,15787
7934671,68,78149
833576,76,8613
69864,399,18079
51679993,10,668
213746,14,32407
24214,271,39017
1552040,284,3427
1191606,214,13697
8993296,100,397
925902,189,4239
5301939,105,10519
35647,98,24341
89703006,3,7469
390599,242,7539
6411544,6,7877
68876681,404,16796
162427,1337,42252
14814,231,59794
13727,5308,101161
11400117,47,51485
88674683,8,59
766308,185,119076
1612748,3660,1383091
19269,2580,50564
6278073,1199,31654
6396497,134,6249
